example_id,source_id,quantity,value,units,evidence_status,method,caveat,sheet_page
W02,S15,roof_clear_span,,m,missing,Not established,"Date discrepancy retained; footprint, pitch, openings and structural dimensions missing.",Details: plan; front; rear courtyard; interiors
M1,P01,footprint_width,4.8,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M1,P01,footprint_depth,9.6,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M1,P01,wall_height,6,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M1,P01,roof_rise_or_parapet,3.361,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M2,P01,footprint_width,9.6,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M2,P01,footprint_depth,12,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M2,P01,wall_height,9.6,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M2,P01,roof_rise_or_parapet,3.361,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M3,P01,footprint_width,24,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M3,P01,footprint_depth,16,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M3,P01,wall_height,10.5,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M3,P01,roof_rise_or_parapet,0.45,m,proposed,Model brief parameter / trigonometry,"Research prototype, not measured architecture or approved content.",M1–M3
M1,P01,roof_pitch,35,degrees,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,floor_to_floor,3,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,house_frontage,4.8,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,house_count,5,dwellings,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,plot_depth,23,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,front_setback,1.2,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,roof_eaves_projection,0.25,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,door_width,0.95,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,door_height,2.1,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,window_width,1.05,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M1,P01,window_height,1.5,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M2,P01,roof_pitch,35,degrees,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M2,P01,ground_storey_height,3.6,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M2,P01,upper_storey_height,3,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M2,P01,home_count,2,dwellings,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M2,P01,shop_count,1,shop,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M2,P01,rear_attachment_width,3.6,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M2,P01,rear_attachment_depth,4.8,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,floor_to_floor,3.5,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,corridor_width,2,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,circulation_area_per_floor,86,m2,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,unit_envelope_mean_before_walls,74.5,m2,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,architectural_dwelling_count,12,dwellings,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,roof_design_fall_denominator,40,1:n,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,roof_fall_run,8,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,roof_fall,0.2,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
M3,P01,roof_headhouse_height,2.4,m,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
MAT01,P01,nominal_mortar_joint,10,mm,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
MAT01,P01,nominal_course_module,75,mm,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
MAT03,P01,prototype_headlap,100,mm,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
MAT03,P01,prototype_course_gauge,200,mm,proposed,Model brief parameter or arithmetic,"Not a surveyed dimension, code-compliance claim or approved game capacity.",M1–M3
G001,R01,east_west_m,36.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 0, building_id 1"
G001,R01,south_north_m,20.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 0, building_id 1"
G001,R01,wall_m,7.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 0, building_id 1"
G001,R01,floor_m2,1440,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 0, building_id 1"
G001,R01,tenancy_capacity,3,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 0, building_id 1"
G001,R01,jobs_per_premised_business,10,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 0, building_id 1"
G001,R01,roof_rise_m,2.676,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 0, building_id 1"
G001,R01,roof_pitch_degrees,27.344,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 0, building_id 1"
G002,R01,east_west_m,32.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 1, building_id 2"
G002,R01,south_north_m,24.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 1, building_id 2"
G002,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 1, building_id 2"
